Licence No.,Interim Licence No.,Approval Name,Status,Status Date,Doc Type,Industry Activity,Specific Activity,Effective Date,Expiry Date,Water Allocation Type,WA Status,Priority Date,Priority No,Source,Quantity (m3),Consumptive Use (m3),Losses (m3),Return Flow (m3),LSD,QUA,SEC,TWP,RNG,MER,Return LSD,Return QUA,Return SEC,Return TWP,Return RNG,Return MER,Well Id,Production Upper (m),Production Lower (m),Latitude,Longitude,Licence Holder,File Number,Surrounding Municipality,Region,River Basin,River Sub Basin,Location Type,Location Description,Water Allocation Id,Submitted Measurement Id,Measurement Value (m3),Measurement Period Date,Year,Month,Day,Reporting Interval,Submitter Comment,Regulator,Sector,Sub Sector,Specific Sector,Adhoc Report
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823812,0,20-Feb-19,2019,2,20,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823813,0,21-Feb-19,2019,2,21,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823814,0,22-Feb-19,2019,2,22,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823815,0,23-Feb-19,2019,2,23,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823816,0,24-Feb-19,2019,2,24,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823817,0,25-Feb-19,2019,2,25,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823818,0,26-Feb-19,2019,2,26,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823819,0,27-Feb-19,2019,2,27,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823820,0,28-Feb-19,2019,2,28,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823821,0,01-Mar-19,2019,3,1,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823822,0,02-Mar-19,2019,3,2,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823823,0,03-Mar-19,2019,3,3,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823824,0,04-Mar-19,2019,3,4,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823825,0,05-Mar-19,2019,3,5,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823826,0,06-Mar-19,2019,3,6,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823827,0,07-Mar-19,2019,3,7,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823828,0,08-Mar-19,2019,3,8,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823829,0,09-Mar-19,2019,3,9,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823830,0,10-Mar-19,2019,3,10,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823831,0,11-Mar-19,2019,3,11,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823832,0,12-Mar-19,2019,3,12,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823833,0,13-Mar-19,2019,3,13,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823834,0,14-Mar-19,2019,3,14,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823835,0,15-Mar-19,2019,3,15,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823836,0,16-Mar-19,2019,3,16,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823837,0,17-Mar-19,2019,3,17,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823838,0,18-Mar-19,2019,3,18,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823839,0,19-Mar-19,2019,3,19,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823840,0,20-Mar-19,2019,3,20,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823841,0,21-Mar-19,2019,3,21,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823842,0,22-Mar-19,2019,3,22,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823843,0,23-Mar-19,2019,3,23,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823844,0,24-Mar-19,2019,3,24,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1823845,0,25-Mar-19,2019,3,25,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1829651,0,26-Mar-19,2019,3,26,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1829652,0,27-Mar-19,2019,3,27,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1829653,0,28-Mar-19,2019,3,28,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1829654,0,29-Mar-19,2019,3,29,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1829655,0,30-Mar-19,2019,3,30,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1829656,0,31-Mar-19,2019,3,31,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
242575,00242575 01 00,ZAMA CITY/INJECTION/APACHE CANADA LTD. 0 F26208-3,EX,03-Sep-19,WALIC,WDIND,INJECTN,12-Mar-14,02-Sep-19,GW,AC,12-Oct-07,20071012001,Unnamed Aquifer - Unclassified,164250,164250,0,0,13,,30,118,7,6,,,,,,,,7.6,12.1,59.281684,-119.188371,PARAMOUNT RESOURCES LTD.,,MD023,AER|PCR,HAY,07OA,Diversion,13 30-118-7-6,186229,1829657,0,01-Apr-19,2019,4,1,DAILY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),T
